time,open,high,low,close,volume
2026-04-02 17:35:00+00:00,4669.91,4695.95,4668.42,4687.95,3960
2026-04-02 17:40:00+00:00,4687.86,4699.75,4679.72,4693.53,3715
2026-04-02 17:45:00+00:00,4693.37,4693.46,4679.71,4680.92,3636
2026-04-02 17:50:00+00:00,4680.92,4684.99,4672.64,4683.92,3382
2026-04-02 17:55:00+00:00,4683.92,4689.94,4680.45,4681.45,2746
2026-04-02 18:00:00+00:00,4681.45,4684.04,4669.94,4681.44,3401
2026-04-02 18:05:00+00:00,4681.45,4682.33,4667.6,4670.81,2870
2026-04-02 18:10:00+00:00,4670.81,4680.57,4668.94,4672.3,3070
2026-04-02 18:15:00+00:00,4672.3,4681.91,4671.66,4672.52,2908
2026-04-02 18:20:00+00:00,4672.52,4672.66,4659.5,4662.1,2988
2026-04-02 18:25:00+00:00,4662.1,4676.55,4658.08,4672.46,2633
2026-04-02 18:30:00+00:00,4672.46,4675.38,4668.32,4675.2,2629
2026-04-02 18:35:00+00:00,4675.2,4676.16,4668.04,4670.26,2539
2026-04-02 18:40:00+00:00,4670.35,4670.43,4662.25,4666.11,2329
2026-04-02 18:45:00+00:00,4666.11,4666.82,4658.72,4659.19,2212
2026-04-02 18:50:00+00:00,4659.19,4662.68,4652.62,4662.17,2505
2026-04-02 18:55:00+00:00,4662.17,4664.29,4653.26,4661.04,2145
2026-04-02 19:00:00+00:00,4661.03,4668.46,4659.68,4661.71,2461
2026-04-02 19:05:00+00:00,4661.71,4665.38,4647.87,4658.12,2320
2026-04-02 19:10:00+00:00,4658.12,4658.92,4651.11,4654.9,2118
2026-04-02 19:15:00+00:00,4654.9,4656.9,4646.12,4646.47,2348
2026-04-02 19:20:00+00:00,4646.47,4655.99,4643.03,4651.34,2490
2026-04-02 19:25:00+00:00,4651.34,4656.04,4650.36,4650.73,2180
2026-04-02 19:30:00+00:00,4650.73,4663.67,4650.49,4658.14,2383
2026-04-02 19:35:00+00:00,4658.14,4668.08,4658.14,4663.99,2490
2026-04-02 19:40:00+00:00,4663.99,4670.25,4658.61,4658.88,2211
2026-04-02 19:45:00+00:00,4658.88,4662.39,4656.77,4660.48,2046
2026-04-02 19:50:00+00:00,4660.29,4670.46,4659.3,4664.21,2352
2026-04-02 19:55:00+00:00,4664.21,4664.55,4659.24,4659.24,2028
2026-04-02 20:00:00+00:00,4659.22,4664.87,4656.32,4663.48,2096
2026-04-02 20:05:00+00:00,4663.48,4668.4,4660.45,4662.86,1702
2026-04-02 20:10:00+00:00,4662.86,4664.17,4657.82,4664.0,1843
2026-04-02 20:15:00+00:00,4664.0,4665.78,4659.75,4662.25,1806
2026-04-02 20:20:00+00:00,4662.26,4665.73,4659.29,4663.84,1810
2026-04-02 20:25:00+00:00,4663.96,4664.22,4651.27,4651.84,2277
2026-04-02 20:30:00+00:00,4651.91,4654.05,4646.19,4651.65,2307
2026-04-02 20:35:00+00:00,4651.6,4653.56,4648.26,4653.49,1933
2026-04-02 20:40:00+00:00,4653.49,4658.03,4652.4,4657.54,1825
2026-04-02 20:45:00+00:00,4657.54,4658.69,4646.37,4647.36,2186
2026-04-02 20:50:00+00:00,4647.36,4651.96,4645.77,4650.17,1954
2026-04-02 20:55:00+00:00,4650.17,4652.23,4647.01,4648.55,1959
2026-04-02 21:00:00+00:00,4648.55,4653.35,4647.38,4653.35,2013
2026-04-02 21:05:00+00:00,4653.5,4658.54,4652.88,4656.03,1536
2026-04-02 21:10:00+00:00,4656.03,4658.82,4653.01,4653.55,1508
2026-04-02 21:15:00+00:00,4653.55,4656.2,4652.06,4653.87,1531
2026-04-02 21:20:00+00:00,4653.87,4656.65,4651.41,4651.41,1425
2026-04-02 21:25:00+00:00,4651.42,4653.18,4649.92,4651.57,1845
2026-04-02 21:30:00+00:00,4651.57,4659.23,4651.57,4658.79,1442
2026-04-02 21:35:00+00:00,4658.79,4660.0,4654.42,4655.44,1472
2026-04-02 21:40:00+00:00,4655.44,4663.49,4655.08,4662.58,1609
2026-04-02 21:45:00+00:00,4662.58,4669.17,4661.95,4669.05,1510
2026-04-02 21:50:00+00:00,4669.05,4670.24,4663.24,4668.22,1632
2026-04-02 21:55:00+00:00,4668.22,4672.06,4666.87,4668.51,1389
2026-04-02 22:00:00+00:00,4668.51,4675.74,4668.5,4672.33,1826
2026-04-02 22:05:00+00:00,4672.33,4679.9,4672.19,4679.63,1415
2026-04-02 22:10:00+00:00,4679.63,4681.85,4673.78,4674.52,1315
2026-04-02 22:15:00+00:00,4674.52,4674.86,4668.81,4670.05,1667
2026-04-02 22:20:00+00:00,4670.05,4678.07,4666.82,4673.02,1916
2026-04-02 22:25:00+00:00,4672.96,4673.87,4664.3,4665.22,2085
2026-04-02 22:30:00+00:00,4665.22,4667.18,4662.01,4663.73,1706
2026-04-02 22:35:00+00:00,4663.74,4666.31,4661.44,4664.35,1692
2026-04-02 22:40:00+00:00,4664.35,4668.25,4663.75,4665.95,1575
2026-04-02 22:45:00+00:00,4665.95,4670.07,4665.75,4668.85,1648
2026-04-02 22:50:00+00:00,4668.86,4675.51,4668.86,4675.24,1811
2026-04-02 22:55:00+00:00,4675.25,4676.39,4671.68,4671.97,1702
2026-04-06 01:00:00+00:00,4649.61,4664.85,4626.69,4637.03,1366
2026-04-06 01:05:00+00:00,4637.03,4639.69,4629.33,4633.4,1703
2026-04-06 01:10:00+00:00,4633.43,4634.61,4613.22,4629.83,2851
2026-04-06 01:15:00+00:00,4629.74,4640.81,4629.74,4635.96,1677
2026-04-06 01:20:00+00:00,4635.96,4642.12,4633.06,4641.43,1408
2026-04-06 01:25:00+00:00,4641.43,4642.3,4634.2,4636.22,1271
2026-04-06 01:30:00+00:00,4636.3,4641.62,4632.08,4635.23,1550
2026-04-06 01:35:00+00:00,4635.41,4642.04,4634.23,4641.94,1385
2026-04-06 01:40:00+00:00,4641.95,4646.16,4638.02,4642.66,1108
2026-04-06 01:45:00+00:00,4642.66,4650.77,4608.05,4642.57,2278
2026-04-06 01:50:00+00:00,4642.57,4648.97,4617.01,4629.03,2075
2026-04-06 01:55:00+00:00,4629.03,4654.61,4629.03,4645.67,1977
2026-04-06 02:00:00+00:00,4645.67,4651.05,4634.42,4636.59,1728
2026-04-06 02:05:00+00:00,4636.59,4640.96,4629.66,4630.54,1637
2026-04-06 02:10:00+00:00,4630.53,4634.3,4626.9,4632.49,1306
2026-04-06 02:15:00+00:00,4632.49,4634.09,4624.7,4624.7,1219
2026-04-06 02:20:00+00:00,4624.7,4625.84,4618.87,4619.69,1034
2026-04-06 02:25:00+00:00,4619.73,4620.38,4609.42,4609.8,1476
2026-04-06 02:30:00+00:00,4609.8,4616.27,4605.09,4615.29,1536
2026-04-06 02:35:00+00:00,4615.29,4617.18,4611.89,4614.3,1207
2026-04-06 02:40:00+00:00,4614.3,4614.34,4605.12,4607.07,1314
2026-04-06 02:45:00+00:00,4607.09,4615.35,4607.03,4613.32,1385
2026-04-06 02:50:00+00:00,4613.32,4619.27,4612.66,4616.87,1068
2026-04-06 02:55:00+00:00,4616.87,4616.97,4609.88,4610.5,1315
2026-04-06 03:00:00+00:00,4610.5,4623.43,4607.12,4623.05,1986
2026-04-06 03:05:00+00:00,4623.05,4626.58,4617.75,4623.09,1760
2026-04-06 03:10:00+00:00,4623.05,4626.78,4620.43,4626.07,1562
2026-04-06 03:15:00+00:00,4626.07,4629.44,4614.42,4614.99,1572
2026-04-06 03:20:00+00:00,4614.96,4621.55,4613.41,4616.86,1711
2026-04-06 03:25:00+00:00,4616.86,4617.79,4600.76,4603.39,2008
2026-04-06 03:30:00+00:00,4603.39,4610.66,4603.08,4609.23,1650
2026-04-06 03:35:00+00:00,4609.23,4612.92,4605.47,4610.26,1403
2026-04-06 03:40:00+00:00,4610.26,4621.58,4610.09,4619.11,1609
2026-04-06 03:45:00+00:00,4619.11,4621.83,4616.93,4617.64,1196
2026-04-06 03:50:00+00:00,4617.64,4621.37,4615.83,4621.37,1116
2026-04-06 03:55:00+00:00,4621.37,4626.21,4619.45,4622.3,1295
2026-04-06 04:00:00+00:00,4622.33,4632.07,4622.33,4631.05,1376
2026-04-06 04:05:00+00:00,4631.05,4640.66,4627.34,4637.7,1866
2026-04-06 04:10:00+00:00,4637.7,4643.0,4637.7,4641.77,1340
2026-04-06 04:15:00+00:00,4641.76,4643.13,4624.72,4625.01,1535
2026-04-06 04:20:00+00:00,4625.02,4635.1,4620.45,4632.88,1706
2026-04-06 04:25:00+00:00,4632.88,4641.41,4632.88,4641.14,1495
2026-04-06 04:30:00+00:00,4641.26,4641.47,4627.1,4628.92,1462
2026-04-06 04:35:00+00:00,4628.92,4635.95,4626.24,4635.3,1290
2026-04-06 04:40:00+00:00,4635.3,4635.35,4623.61,4627.83,1415
2026-04-06 04:45:00+00:00,4627.83,4628.82,4623.0,4623.24,1145
2026-04-06 04:50:00+00:00,4623.33,4626.48,4621.51,4626.48,1223
2026-04-06 04:55:00+00:00,4626.48,4627.71,4622.35,4625.88,1141
2026-04-06 05:00:00+00:00,4625.88,4631.33,4623.66,4629.39,1701
2026-04-06 05:05:00+00:00,4629.39,4633.44,4626.64,4632.16,1310
2026-04-06 05:10:00+00:00,4632.16,4640.21,4630.88,4636.29,1472
2026-04-06 05:15:00+00:00,4636.29,4665.25,4636.29,4663.33,1836
2026-04-06 05:20:00+00:00,4663.33,4671.95,4662.79,4665.26,2108
2026-04-06 05:25:00+00:00,4665.26,4667.88,4659.35,4661.13,1656
2026-04-06 05:30:00+00:00,4661.13,4666.6,4653.99,4654.48,1657
2026-04-06 05:35:00+00:00,4654.45,4654.73,4644.38,4651.22,1429
2026-04-06 05:40:00+00:00,4651.22,4654.64,4648.9,4651.1,1282
2026-04-06 05:45:00+00:00,4651.1,4655.08,4650.76,4652.32,1243
2026-04-06 05:50:00+00:00,4652.31,4656.2,4647.51,4650.52,1395
2026-04-06 05:55:00+00:00,4650.52,4651.97,4647.17,4648.0,1376
2026-04-06 06:00:00+00:00,4648.0,4648.05,4630.71,4634.51,1708
2026-04-06 06:05:00+00:00,4634.51,4635.46,4629.52,4630.87,1352
2026-04-06 06:10:00+00:00,4630.87,4637.57,4628.8,4633.31,1283
2026-04-06 06:15:00+00:00,4633.31,4636.37,4626.84,4626.84,1393
2026-04-06 06:20:00+00:00,4626.84,4631.95,4625.3,4631.15,1505
2026-04-06 06:25:00+00:00,4631.16,4633.96,4629.9,4630.34,1140
2026-04-06 06:30:00+00:00,4630.34,4632.23,4625.81,4631.45,1318
2026-04-06 06:35:00+00:00,4631.45,4633.45,4629.03,4629.08,1186
2026-04-06 06:40:00+00:00,4629.04,4632.92,4625.51,4632.57,1114
2026-04-06 06:45:00+00:00,4632.57,4634.64,4630.52,4634.59,1086
2026-04-06 06:50:00+00:00,4634.59,4638.27,4633.58,4635.42,1041
2026-04-06 06:55:00+00:00,4635.42,4642.13,4635.32,4640.52,961
2026-04-06 07:00:00+00:00,4640.52,4648.09,4639.97,4647.99,1107
2026-04-06 07:05:00+00:00,4647.99,4648.21,4642.69,4646.43,1128
2026-04-06 07:10:00+00:00,4646.43,4648.58,4642.88,4643.48,972
2026-04-06 07:15:00+00:00,4643.48,4645.33,4642.89,4643.48,1018
2026-04-06 07:20:00+00:00,4643.48,4644.58,4641.25,4641.95,824
2026-04-06 07:25:00+00:00,4641.94,4646.7,4641.76,4646.69,730
2026-04-06 07:30:00+00:00,4646.69,4648.42,4642.97,4648.38,891
2026-04-06 07:35:00+00:00,4648.38,4651.11,4648.29,4648.29,1003
2026-04-06 07:40:00+00:00,4648.29,4650.35,4647.32,4648.91,722
2026-04-06 07:45:00+00:00,4648.91,4651.97,4646.86,4651.94,917
2026-04-06 07:50:00+00:00,4651.94,4656.25,4651.94,4656.08,960
2026-04-06 07:55:00+00:00,4656.08,4659.86,4654.69,4659.08,977
2026-04-06 08:00:00+00:00,4659.1,4664.08,4657.93,4663.12,1270
2026-04-06 08:05:00+00:00,4663.12,4671.17,4662.26,4670.88,1139
2026-04-06 08:10:00+00:00,4670.88,4676.96,4669.88,4673.73,1449
2026-04-06 08:15:00+00:00,4673.73,4678.13,4673.49,4677.3,1130
2026-04-06 08:20:00+00:00,4677.31,4678.83,4668.43,4673.58,1275
2026-04-06 08:25:00+00:00,4673.58,4673.85,4666.92,4667.37,1074
2026-04-06 08:30:00+00:00,4667.37,4669.02,4664.65,4667.43,1243
2026-04-06 08:35:00+00:00,4667.43,4668.08,4665.49,4665.79,569
2026-04-06 08:40:00+00:00,4665.79,4666.8,4661.33,4661.55,1076
2026-04-06 08:45:00+00:00,4661.56,4663.18,4659.46,4660.19,1107
2026-04-06 08:50:00+00:00,4660.19,4667.02,4658.85,4666.98,1004
2026-04-06 08:55:00+00:00,4666.99,4667.46,4651.38,4652.68,1304
2026-04-06 09:00:00+00:00,4652.68,4653.27,4643.15,4652.74,1635
2026-04-06 09:05:00+00:00,4652.74,4659.58,4652.73,4658.11,1266
2026-04-06 09:10:00+00:00,4658.11,4661.96,4656.8,4661.01,1085
2026-04-06 09:15:00+00:00,4661.01,4662.33,4658.03,4658.76,964
2026-04-06 09:20:00+00:00,4658.73,4660.51,4653.48,4655.19,1151
2026-04-06 09:25:00+00:00,4655.2,4658.0,4652.73,4657.37,1100
2026-04-06 09:30:00+00:00,4657.37,4660.03,4655.53,4658.19,1235
2026-04-06 09:35:00+00:00,4658.19,4658.99,4651.83,4654.87,1027
2026-04-06 09:40:00+00:00,4654.87,4658.35,4653.28,4655.63,892
2026-04-06 09:45:00+00:00,4655.63,4657.09,4653.71,4656.63,1006
2026-04-06 09:50:00+00:00,4656.72,4667.86,4655.61,4662.19,2302
2026-04-06 09:55:00+00:00,4662.19,4666.11,4658.64,4666.07,1592
2026-04-06 10:00:00+00:00,4666.07,4666.73,4658.34,4658.76,1530
2026-04-06 10:05:00+00:00,4658.76,4660.01,4655.54,4656.9,1412
2026-04-06 10:10:00+00:00,4656.9,4656.98,4648.0,4651.92,1395
2026-04-06 10:15:00+00:00,4651.92,4655.7,4646.57,4649.44,1495
2026-04-06 10:20:00+00:00,4649.44,4650.13,4645.06,4645.46,1086
2026-04-06 10:25:00+00:00,4645.46,4650.79,4644.91,4650.79,1237
2026-04-06 10:30:00+00:00,4650.79,4653.71,4650.21,4653.37,1290
2026-04-06 10:35:00+00:00,4653.37,4657.8,4653.18,4656.87,1286
2026-04-06 10:40:00+00:00,4656.87,4665.6,4656.55,4664.43,1239
2026-04-06 10:45:00+00:00,4664.42,4672.19,4662.7,4672.18,1351
2026-04-06 10:50:00+00:00,4672.18,4685.77,4672.16,4681.01,2195
2026-04-06 10:55:00+00:00,4681.01,4688.29,4680.54,4684.85,1711
2026-04-06 11:00:00+00:00,4684.85,4694.57,4681.09,4693.53,1977
2026-04-06 11:05:00+00:00,4693.53,4693.53,4682.46,4684.7,1588
2026-04-06 11:10:00+00:00,4684.72,4692.03,4683.78,4689.78,1606
2026-04-06 11:15:00+00:00,4689.78,4692.43,4685.44,4686.63,1750
2026-04-06 11:20:00+00:00,4686.61,4693.34,4684.49,4692.88,1330
2026-04-06 11:25:00+00:00,4692.88,4695.98,4690.02,4691.43,1273
2026-04-06 11:30:00+00:00,4691.43,4694.76,4690.04,4694.4,1000
2026-04-06 11:35:00+00:00,4694.4,4695.77,4690.16,4690.46,1177
2026-04-06 11:40:00+00:00,4690.39,4693.74,4689.91,4693.18,999
2026-04-06 11:45:00+00:00,4693.18,4697.15,4692.7,4696.84,1332
2026-04-06 11:50:00+00:00,4696.84,4697.26,4691.67,4694.27,1165
2026-04-06 11:55:00+00:00,4694.27,4698.23,4693.39,4695.82,1088
2026-04-06 12:00:00+00:00,4695.82,4702.61,4695.82,4698.98,1584
2026-04-06 12:05:00+00:00,4698.98,4703.28,4698.23,4699.19,1434
2026-04-06 12:10:00+00:00,4699.19,4701.44,4697.32,4701.28,1029
2026-04-06 12:15:00+00:00,4701.26,4703.76,4698.28,4700.29,1157
2026-04-06 12:20:00+00:00,4700.29,4702.68,4697.25,4701.37,1367
2026-04-06 12:25:00+00:00,4701.37,4703.05,4699.57,4702.44,1490
2026-04-06 12:30:00+00:00,4702.42,4705.02,4700.94,4703.75,1200
2026-04-06 12:35:00+00:00,4703.75,4704.34,4702.0,4702.76,956
2026-04-06 12:40:00+00:00,4702.76,4706.61,4702.15,4703.36,926
2026-04-06 12:45:00+00:00,4703.36,4705.08,4700.28,4700.53,1059
2026-04-06 12:50:00+00:00,4700.58,4700.71,4691.39,4693.78,1764
2026-04-06 12:55:00+00:00,4693.78,4695.29,4690.93,4693.64,1687
2026-04-06 13:00:00+00:00,4693.64,4697.54,4693.02,4697.44,1454
2026-04-06 13:05:00+00:00,4697.48,4697.62,4691.63,4693.5,1339
2026-04-06 13:10:00+00:00,4693.5,4696.75,4686.1,4686.82,1138
2026-04-06 13:15:00+00:00,4686.73,4690.86,4686.18,4690.43,1102
2026-04-06 13:20:00+00:00,4690.43,4693.1,4689.32,4690.38,854
2026-04-06 13:25:00+00:00,4688.4,4689.83,4686.53,4689.83,946
2026-04-06 13:30:00+00:00,4689.83,4693.91,4689.1,4690.06,1018
2026-04-06 13:35:00+00:00,4690.06,4692.08,4687.73,4691.89,952
2026-04-06 13:40:00+00:00,4691.89,4696.85,4691.88,4695.12,1047
2026-04-06 13:45:00+00:00,4695.5,4695.87,4684.79,4692.72,1800
2026-04-06 13:50:00+00:00,4692.72,4694.57,4690.98,4691.11,1285
2026-04-06 13:55:00+00:00,4691.11,4692.73,4688.76,4689.77,1132
2026-04-06 14:00:00+00:00,4689.77,4696.0,4689.15,4692.95,1513
2026-04-06 14:05:00+00:00,4692.95,4696.79,4691.9,4692.61,1161
2026-04-06 14:10:00+00:00,4692.59,4693.51,4688.8,4689.42,1148
2026-04-06 14:15:00+00:00,4689.45,4691.89,4687.88,4691.65,1237
2026-04-06 14:20:00+00:00,4691.65,4692.32,4685.34,4688.07,1218
2026-04-06 14:25:00+00:00,4687.97,4690.52,4686.29,4688.42,1117
2026-04-06 14:30:00+00:00,4688.42,4691.08,4687.25,4689.28,994
2026-04-06 14:35:00+00:00,4689.28,4693.67,4685.39,4689.6,1037
2026-04-06 14:40:00+00:00,4689.6,4694.55,4685.35,4685.35,1113
2026-04-06 14:45:00+00:00,4685.35,4685.82,4681.25,4682.82,1423
2026-04-06 14:50:00+00:00,4682.82,4683.66,4678.79,4683.41,1128
2026-04-06 14:55:00+00:00,4683.41,4684.58,4677.08,4677.94,1059
2026-04-06 15:00:00+00:00,4677.91,4683.63,4677.91,4682.02,1267
2026-04-06 15:05:00+00:00,4682.02,4686.79,4678.23,4679.43,1340
2026-04-06 15:10:00+00:00,4679.43,4679.85,4671.46,4672.5,1467
2026-04-06 15:15:00+00:00,4672.5,4674.06,4669.27,4673.03,1283
2026-04-06 15:20:00+00:00,4673.03,4673.11,4661.48,4664.03,1776
2026-04-06 15:25:00+00:00,4664.04,4667.79,4659.63,4666.02,1516
2026-04-06 15:30:00+00:00,4666.02,4675.69,4665.63,4673.51,1800
2026-04-06 15:35:00+00:00,4673.51,4677.58,4670.42,4676.5,1866
2026-04-06 15:40:00+00:00,4676.5,4678.72,4673.45,4676.92,1106
2026-04-06 15:45:00+00:00,4676.92,4681.09,4676.05,4678.62,1257
2026-04-06 15:50:00+00:00,4678.62,4678.79,4674.11,4677.11,1161
2026-04-06 15:55:00+00:00,4677.11,4678.46,4674.22,4675.89,1257
2026-04-06 16:00:00+00:00,4675.89,4677.47,4671.14,4671.76,1601
2026-04-06 16:05:00+00:00,4671.76,4672.41,4662.15,4670.25,1778
2026-04-06 16:10:00+00:00,4670.25,4671.18,4667.25,4668.64,1420
2026-04-06 16:15:00+00:00,4668.64,4669.76,4663.66,4663.78,1426
2026-04-06 16:20:00+00:00,4663.78,4672.69,4659.76,4672.62,1998
2026-04-06 16:25:00+00:00,4672.62,4673.39,4667.21,4668.67,1368
2026-04-06 16:30:00+00:00,4668.67,4676.42,4661.2,4671.51,2824
2026-04-06 16:35:00+00:00,4671.51,4675.32,4663.63,4673.93,2512
2026-04-06 16:40:00+00:00,4673.93,4679.13,4665.13,4665.69,2326
2026-04-06 16:45:00+00:00,4665.69,4676.77,4661.7,4664.19,2457
2026-04-06 16:50:00+00:00,4664.19,4680.26,4663.37,4679.08,2428
2026-04-06 16:55:00+00:00,4679.06,4682.0,4675.25,4679.79,1964
2026-04-06 17:00:00+00:00,4679.8,4690.67,4668.89,4669.62,2760
2026-04-06 17:05:00+00:00,4669.62,4674.07,4666.05,4671.13,2450
2026-04-06 17:10:00+00:00,4671.19,4672.78,4660.33,4672.78,2408
2026-04-06 17:15:00+00:00,4672.78,4683.26,4670.67,4683.26,2374
2026-04-06 17:20:00+00:00,4683.26,4686.33,4677.52,4685.77,2118
2026-04-06 17:25:00+00:00,4685.77,4688.3,4683.76,4686.23,2043
2026-04-06 17:30:00+00:00,4686.42,4691.8,4683.39,4691.62,2208
2026-04-06 17:35:00+00:00,4691.62,4697.48,4678.69,4684.24,2837
2026-04-06 17:40:00+00:00,4684.24,4691.82,4682.41,4684.69,2486
2026-04-06 17:45:00+00:00,4684.69,4684.69,4677.35,4678.6,2337
2026-04-06 17:50:00+00:00,4678.6,4686.28,4674.92,4684.79,2361
2026-04-06 17:55:00+00:00,4684.79,4688.27,4680.06,4683.1,2328
2026-04-06 18:00:00+00:00,4683.1,4684.17,4669.19,4672.17,2010
2026-04-06 18:05:00+00:00,4672.17,4672.54,4663.7,4667.47,2140
2026-04-06 18:10:00+00:00,4667.47,4669.93,4661.38,4662.19,2098
2026-04-06 18:15:00+00:00,4662.19,4667.08,4655.32,4666.54,2278
2026-04-06 18:20:00+00:00,4666.54,4670.13,4664.56,4665.96,1730
2026-04-06 18:25:00+00:00,4665.96,4668.69,4661.84,4667.34,1729
2026-04-06 18:30:00+00:00,4667.34,4671.11,4666.81,4667.66,1774
2026-04-06 18:35:00+00:00,4667.63,4668.0,4651.84,4655.25,2191
