time,open,high,low,close,volume
2025-04-24 00:00:00+00:00,3289.07,3367.17,3288.83,3348.58,102093
2025-04-25 00:00:00+00:00,3351.34,3370.76,3265.19,3318.62,107540
2025-04-28 00:00:00+00:00,3325.67,3353.0,3268.19,3343.99,104994
2025-04-29 00:00:00+00:00,3344.55,3348.67,3299.69,3317.2,85655
2025-04-30 00:00:00+00:00,3313.72,3328.02,3267.13,3288.27,102525
2025-05-01 00:00:00+00:00,3288.7,3290.21,3201.91,3237.89,101000
2025-05-02 00:00:00+00:00,3240.43,3269.28,3222.78,3240.3,103099
2025-05-05 00:00:00+00:00,3240.86,3337.54,3237.44,3333.96,87858
2025-05-06 00:00:00+00:00,3336.06,3434.75,3323.52,3430.46,90726
2025-05-07 00:00:00+00:00,3437.65,3437.85,3360.21,3364.44,93712
2025-05-08 00:00:00+00:00,3365.74,3414.78,3288.75,3305.85,90866
2025-05-09 00:00:00+00:00,3308.01,3347.53,3274.86,3327.15,86055
2025-05-12 00:00:00+00:00,3291.47,3299.73,3207.74,3234.4,107179
2025-05-13 00:00:00+00:00,3238.82,3265.43,3215.99,3249.98,96281
2025-05-14 00:00:00+00:00,3249.67,3257.05,3168.03,3177.4,88022
2025-05-15 00:00:00+00:00,3178.39,3240.5,3120.78,3239.64,89383
2025-05-16 00:00:00+00:00,3238.34,3252.14,3154.35,3201.0,99147
2025-05-19 00:00:00+00:00,3219.73,3249.75,3206.42,3230.12,95835
2025-05-20 00:00:00+00:00,3230.75,3295.68,3204.57,3289.66,94589
2025-05-21 00:00:00+00:00,3289.94,3324.84,3285.56,3315.11,101469
2025-05-22 00:00:00+00:00,3316.05,3345.31,3279.37,3294.71,100750
2025-05-23 00:00:00+00:00,3294.54,3365.87,3287.05,3357.9,97109
2025-05-26 00:00:00+00:00,3353.88,3356.76,3323.52,3342.19,59937
2025-05-27 00:00:00+00:00,3343.87,3349.77,3284.9,3300.56,91570
2025-05-28 00:00:00+00:00,3301.03,3325.44,3276.94,3288.64,84113
2025-05-29 00:00:00+00:00,3287.71,3331.23,3245.52,3317.56,105319
2025-05-30 00:00:00+00:00,3318.43,3322.7,3271.82,3288.72,93320
2025-06-02 00:00:00+00:00,3298.35,3382.92,3295.92,3381.6,87954
2025-06-03 00:00:00+00:00,3382.82,3392.24,3333.2,3353.3,83435
2025-06-04 00:00:00+00:00,3354.69,3384.65,3343.8,3372.6,92464
2025-06-05 00:00:00+00:00,3373.4,3403.33,3339.61,3352.6,92514
2025-06-06 00:00:00+00:00,3354.03,3375.6,3307.13,3312.12,92933
2025-06-09 00:00:00+00:00,3314.04,3338.16,3293.61,3325.39,89295
2025-06-10 00:00:00+00:00,3325.86,3349.08,3301.94,3322.4,92073
2025-06-11 00:00:00+00:00,3322.21,3360.68,3315.53,3354.82,94367
2025-06-12 00:00:00+00:00,3356.57,3398.77,3338.67,3386.66,99415
2025-06-13 00:00:00+00:00,3386.01,3446.8,3379.81,3434.15,92847
2025-06-16 00:00:00+00:00,3434.04,3451.23,3382.76,3385.14,86045
2025-06-17 00:00:00+00:00,3386.26,3403.24,3366.15,3388.47,93937
2025-06-18 00:00:00+00:00,3390.46,3400.01,3362.56,3369.15,86513
2025-06-19 00:00:00+00:00,3369.58,3387.93,3347.65,3370.63,66292
2025-06-20 00:00:00+00:00,3370.12,3374.51,3340.37,3368.64,73350
2025-06-23 00:00:00+00:00,3392.44,3396.7,3347.12,3369.04,85888
2025-06-24 00:00:00+00:00,3368.43,3369.94,3295.5,3322.81,88230
2025-06-25 00:00:00+00:00,3324.71,3337.07,3311.98,3332.15,69041
2025-06-26 00:00:00+00:00,3333.62,3350.28,3309.99,3327.76,74485
2025-06-27 00:00:00+00:00,3327.61,3327.96,3255.89,3274.96,84271
2025-06-30 00:00:00+00:00,3275.5,3309.41,3248.48,3302.92,76467
2025-07-01 00:00:00+00:00,3303.4,3357.92,3302.38,3338.78,77928
2025-07-02 00:00:00+00:00,3338.98,3360.1,3327.61,3356.93,72230
2025-07-03 00:00:00+00:00,3358.07,3365.74,3311.69,3325.92,42404
2025-07-04 00:00:00+00:00,3325.52,3344.18,3323.59,3337.04,30628
2025-07-07 00:00:00+00:00,3335.92,3342.76,3296.45,3336.16,82706
2025-07-08 00:00:00+00:00,3338.99,3345.76,3287.13,3301.48,84705
2025-07-09 00:00:00+00:00,3302.39,3316.79,3282.77,3313.55,75758
2025-07-10 00:00:00+00:00,3314.0,3330.25,3310.12,3323.85,71678
2025-07-11 00:00:00+00:00,3324.18,3368.75,3321.78,3355.5,86342
2025-07-14 00:00:00+00:00,3362.47,3374.92,3340.71,3343.26,95296
2025-07-15 00:00:00+00:00,3344.06,3366.73,3320.25,3324.65,72728
